client_id,client_type,age_band,gender,region,signup_month,first_trip_date,last_trip_date,days_since_last_trip,lifetime_trips,trips_last_12m,lifetime_spend,spend_last_12m,avg_spend_per_trip,avg_lead_time_days,trips_one_way,trips_round_trip,trips_multi_leg,preferred_aircraft_category,nps_response,website_visits_last_30d
C-315D455D167A,Individual,55-64,M,Unknown,2024-03-01,2024-07-21,2025-11-07,85,3,2,113264.65000000001,70011.92,37754.88,19.0,1,2,0,Light Jet,2.0,4
C-3E9DD3177891,Individual,45-54,,South,2024-04-01,2024-04-02,2024-04-02,669,1,0,16525.89,0.0,16525.89,8.0,1,0,0,Super Mid,,3
C-A2D33BA08A67,Individual,35-44,F,West,2024-04-01,2024-04-16,2026-01-16,15,14,9,274282.79,125057.15,19591.63,3.3,10,4,0,Super Mid,,4
C-4F92FDA9CAE3,Individual,35-44,F,Northeast,2024-10-01,2024-10-10,2025-05-18,258,2,1,237411.21,180288.53,118705.6,79.5,0,2,0,Heavy Jet,,3
C-C823C373357B,Individual,45-54,M,Northeast,2024-04-01,2024-04-09,2024-04-09,662,1,0,16599.89,0.0,16599.89,5.0,0,1,0,Midsize,1.0,7
C-8533CC6FC409,Individual,65+,F,West,2025-03-01,2025-03-15,2025-03-15,322,1,1,16657.78,16657.78,16657.78,,1,0,0,Midsize,,5
C-3E9DBA75462A,Individual,45-54,M,International,2024-04-01,2024-04-01,2024-10-25,463,3,0,71939.27,0.0,23979.76,1.3,2,1,0,Midsize,4.0,2
C-3AE7DF24AFC3,Individual,35-44,M,International,2024-03-01,2024-03-31,2025-02-26,339,3,1,55043.55,8697.79,18347.85,3.3,3,0,0,Midsize,,1
C-5FD2EE73A743,Individual,45-54,M,Northeast,2024-03-01,2024-03-29,2024-03-29,673,1,0,29496.56,0.0,29496.56,,1,0,0,Heavy Jet,10.0,3
C-23C7B4FAC6E5,Individual,45-54,M,Northeast,2024-04-01,2024-04-17,2025-06-05,240,10,1,558737.22,23636.97,55873.72,22.3,1,9,0,Super Mid,,5
C-6139F964DA03,Individual,25-34,F,West,2024-04-01,2024-04-04,2024-11-26,431,2,0,19130.449999999997,0.0,9565.22,,1,1,0,Light Jet,,7
C-C1836681FC72,Individual,45-54,Unknown,South,2024-04-01,2024-04-05,2024-04-05,666,1,0,76603.78,0.0,76603.78,3.0,0,1,0,Light Jet,7.0,5
C-105A27865D30,Individual,45-54,M,Northeast,2024-04-01,2024-04-28,2024-04-28,643,1,0,13513.45,0.0,13513.45,18.0,0,1,0,Midsize,,8
C-CCDB2414A874,Individual,55-64,M,Northeast,,2025-05-11,2025-11-16,76,2,2,79709.59000000001,79709.59,39854.8,4.0,1,0,1,Light Jet,1.0,4
C-81F181F1F58A,Individual,65+,F,West,2024-04-01,2024-04-12,2024-10-21,467,4,0,36083.16,0.0,9020.79,4.5,0,4,0,Light Jet,,10
C-7E0080BB01C9,Individual,55-64,M,South,2024-05-01,2024-05-08,2024-05-08,633,1,0,39362.85,0.0,39362.85,27.0,0,1,0,Heavy Jet,,2
C-283AC0A33098,Individual,45-54,M,South,2024-05-01,2024-05-05,2024-05-05,636,1,0,22020.83,0.0,22020.83,1.0,1,0,0,Heavy Jet,,4
C-F42B53A297D5,Individual,35-44,F,International,,2024-04-07,2024-04-07,664,1,0,9626.61,0.0,9626.61,0.0,1,0,0,Light Jet,7.0,4
C-348CEF1DD2F5,Individual,65+,M,South,2024-04-01,2024-04-22,2024-04-22,649,1,0,21781.44,0.0,21781.44,,0,1,0,Light Jet,8.0,6
C-9540060FF028,Individual,45-54,M,Northeast,2024-04-01,2024-04-18,2025-12-23,39,13,7,275298.0,106037.14,21176.77,27.3,6,7,0,Midsize,,3
C-46AAC5188379,Individual,45-54,M,South,2024-05-01,2024-05-10,2024-05-10,631,1,0,12547.24,0.0,12547.24,16.0,0,1,0,Ultra Long Range,1.0,9
C-84EEC5DFC8BB,Individual,45-54,F,South,2025-07-01,2025-07-24,2025-07-24,191,1,1,16635.45,16635.45,16635.45,17.0,0,1,0,Midsize,,4
C-C1287A707B7A,Individual,45-54,M,South,2024-05-01,2024-05-23,2024-05-23,618,1,0,33672.92,0.0,33672.92,38.0,0,1,0,Light Jet,7.0,0
C-8E345AEDB9AF,Individual,45-54,M,South,,2024-04-29,2025-11-11,81,2,1,55720.630000000005,27661.45,27860.32,20.5,2,0,0,Heavy Jet,,3
C-0AE50AED8182,Individual,45-54,F,Midwest,2025-08-01,2025-09-11,2026-01-12,19,3,3,57718.55,57718.55,19239.52,5.3,0,3,0,Light Jet,,6
C-EBD5F9E57228,Individual,45-54,M,South,2025-10-01,2025-11-16,2026-01-13,18,3,3,65768.57,65768.57,21922.86,,3,0,0,Light Jet,1.0,5
C-185B9DB43665,Individual,45-54,F,International,2024-04-01,2024-04-25,2025-10-08,115,2,1,26345.14,15411.37,13172.57,2.5,1,1,0,Ultra Long Range,,3
C-7AD2B9E5EE86,Individual,45-54,M,Northeast,2024-05-01,2024-05-02,2025-04-11,295,2,1,25340.46,16041.51,12670.23,5.0,1,1,0,Super Mid,,3
C-B545D99F621E,Individual,35-44,Unknown,Northeast,2024-04-01,2024-04-18,2024-07-21,559,2,0,30594.43,0.0,15297.22,0.5,2,0,0,Midsize,9.0,8
C-F473E500FBA8,Individual,45-54,M,Northeast,2024-10-01,2024-10-03,2024-10-03,485,1,0,23095.95,0.0,23095.95,28.0,0,1,0,Super Mid,,3
C-11D518C57EB3,Individual,45-54,M,Northeast,2024-04-01,2024-04-28,2024-04-28,643,1,0,18624.12,0.0,18624.12,6.0,1,0,0,Midsize,10.0,5
C-171735CAA1C3,Individual,65+,M,West,2024-04-01,2024-04-25,2024-04-25,646,1,0,16317.14,0.0,16317.14,1.0,0,1,0,Midsize,,3
C-C7D6C158C933,Individual,25-34,M,South,2024-06-01,2024-07-13,2025-07-06,209,4,1,87017.58,27854.2,21754.4,14.2,4,0,0,Super Mid,7.0,6
C-EF72AA4E9002,Individual,55-64,F,Northeast,2024-05-01,2024-06-07,2024-09-23,495,2,0,41699.56,0.0,20849.78,8.0,0,2,0,Midsize,,2
C-0E3186E6CAFC,Individual,55-64,Unknown,Midwest,2024-05-01,2024-05-07,2024-05-07,634,1,0,25011.75,0.0,25011.75,2.0,1,0,0,Midsize,2.0,5
C-DE2459B7A847,Individual,25-34,M,International,2024-07-01,2024-07-19,2025-01-17,379,2,0,70044.25,0.0,35022.12,67.0,0,2,0,Ultra Long Range,,6
C-68505F29432B,Individual,45-54,M,Midwest,2024-05-01,2024-05-05,2024-09-01,517,2,0,22916.97,0.0,11458.48,55.0,1,1,0,Heavy Jet,1.0,1
C-AE50A19FBFE7,Individual,45-54,F,Northeast,2024-05-01,2024-05-30,2024-05-30,611,1,0,17493.81,0.0,17493.81,31.0,1,0,0,Midsize,,2
C-09F3FCBEF7C3,Individual,35-44,F,West,2024-05-01,2024-05-03,2024-05-03,638,1,0,17953.5,0.0,17953.5,0.0,1,0,0,Ultra Long Range,,8
C-57EEAE72C6C6,Individual,35-44,M,Northeast,2025-07-01,2025-07-10,2025-07-10,205,1,1,15591.34,15591.34,15591.34,,1,0,0,Light Jet,4.0,5
C-225E0549CCB7,Business,35-44,M,Northeast,2024-05-01,2025-07-14,2025-07-14,201,1,1,29054.11,29054.11,29054.11,,0,1,0,Super Mid,,6
C-0B086627FAA6,Individual,65+,M,South,,2024-05-22,2025-06-09,236,4,2,48949.880000000005,25429.43,12237.47,7.5,2,2,0,Midsize,,1
C-963517C7D778,Individual,55-64,F,Northeast,2024-05-01,2024-05-31,2025-05-21,255,15,2,355467.77,48959.86,23697.85,4.4,13,2,0,Super Mid,10.0,2
C-7787350A4BAD,Individual,55-64,M,South,2024-10-01,2024-10-16,2024-10-16,472,1,0,22058.74,0.0,22058.74,22.0,1,0,0,Midsize,,0
C-2FE31A263BBB,Individual,55-64,M,Northeast,2024-09-01,2025-12-21,2025-12-21,41,1,1,38375.66,38375.66,38375.66,12.0,0,1,0,Midsize,,6
C-43E0222E2194,Business,35-44,M,Midwest,2024-05-01,2024-05-21,2024-06-27,583,2,0,31987.760000000002,0.0,15993.88,,2,0,0,Super Mid,,6
C-FD32D0A02DB3,Individual,45-54,F,South,2024-07-01,2024-09-29,2025-12-06,56,6,4,65734.58,52773.49,10955.76,35.2,6,0,0,Light Jet,,8
C-24153ED680EA,Individual,55-64,M,South,2024-06-01,2024-10-31,2026-01-04,27,11,6,483799.84,351935.47,43981.8,63.3,3,7,1,Heavy Jet,0.0,3
C-8E2C2DB4A237,Individual,35-44,M,South,2024-05-01,2024-08-11,2025-05-25,251,2,1,16586.42,16525.87,8293.21,17.0,2,0,0,Ultra Long Range,,2
C-637419B1D662,Individual,55-64,M,International,2024-12-01,2024-12-27,2024-12-27,400,1,0,104860.41,0.0,104860.41,76.0,0,1,0,Midsize,6.0,7
C-0B10133CE575,Individual,45-54,M,Northeast,2024-06-01,2024-06-19,2024-06-19,591,1,0,43059.49,0.0,43059.49,,1,0,0,Light Jet,8.0,3
C-2578A47AABA4,Individual,45-54,M,Northeast,2024-12-01,2025-04-04,2025-11-02,90,8,8,136214.71,136214.71,17026.84,9.2,4,4,0,Ultra Long Range,,4
C-9762CDAFB6D6,Individual,55-64,M,Midwest,2024-06-01,2024-06-24,2024-12-19,408,4,0,137255.84999999998,0.0,34313.96,1.2,1,2,1,Light Jet,,4
C-CAA2D54BEFE4,Individual,55-64,M,Midwest,2024-06-01,2024-11-27,2026-01-04,27,20,16,448166.84,387319.94,22408.34,14.2,12,7,1,Heavy Jet,10.0,3
C-676B1CA0F126,Individual,45-54,M,Northeast,2025-08-01,2025-08-15,2025-08-15,169,1,1,14224.74,14224.74,14224.74,16.0,0,1,0,Light Jet,5.0,8
C-608B599EB5E9,Business,55-64,Unknown,West,2024-05-01,2024-05-31,2024-05-31,610,1,0,22706.46,0.0,22706.46,0.0,1,0,0,Midsize,,3
C-43F11B4F284D,Individual,35-44,M,West,,2024-09-19,2024-09-19,499,1,0,22559.59,0.0,22559.59,62.0,0,1,0,Midsize,,4
C-7A7E958115AA,Individual,55-64,F,West,2024-06-01,2024-06-13,2026-01-03,28,22,12,798342.66,505638.21,36288.3,23.2,13,8,1,Light Jet,2.0,4
C-1A5D486F9150,Individual,55-64,M,South,2024-06-01,2024-06-07,2024-06-07,603,1,0,10863.11,0.0,10863.11,3.0,1,0,0,Heavy Jet,,2
C-85A9192CB3CE,Individual,45-54,F,Midwest,2024-06-01,2024-11-17,2025-09-14,139,5,4,170162.79,127125.34,34032.56,17.6,2,3,0,Light Jet,3.0,1
C-8542B97562D5,Individual,55-64,M,Northeast,,2024-06-29,2025-10-10,113,6,3,168656.87,99975.32,28109.48,21.7,0,5,1,Heavy Jet,,8
C-326A881D8C92,Individual,35-44,M,South,2024-09-01,2024-09-12,2024-09-12,506,1,0,10447.03,0.0,10447.03,41.0,0,1,0,Midsize,0.0,7
C-875E286B592A,Individual,55-64,M,Northeast,2024-06-01,2024-06-18,2025-03-13,324,3,1,66759.54000000001,21135.07,22253.18,2.3,2,1,0,Midsize,,2
C-033DDEAB70AE,Business,45-54,M,South,2024-09-01,2024-09-30,2025-06-09,236,2,1,52233.229999999996,4414.73,26116.62,54.0,0,0,2,Heavy Jet,,2
C-3A80375B2BD9,Business,35-44,Unknown,South,2024-07-01,2024-09-07,2025-08-30,154,7,3,230274.63999999998,122059.89,32896.38,34.0,2,5,0,Midsize,,2
C-66A305889049,Individual,55-64,F,West,2025-03-01,2025-03-18,2025-12-13,49,2,2,39050.56,39050.56,19525.28,29.0,2,0,0,Super Mid,0.0,4
C-289EFA6C381B,Individual,35-44,F,South,2024-07-01,2024-07-28,2024-07-28,552,1,0,25119.57,0.0,25119.57,12.0,1,0,0,Midsize,,4
C-27A4D29EE0B2,Individual,35-44,M,Northeast,2024-06-01,2024-06-22,2024-09-07,511,2,0,22868.76,0.0,11434.38,4.0,2,0,0,Midsize,2.0,6
C-7B7C06541C81,Individual,35-44,M,Northeast,2025-03-01,2025-03-07,2025-03-07,330,1,1,39782.82,39782.82,39782.82,1.0,1,0,0,Ultra Long Range,,4
C-547908063EC3,Business,55-64,M,South,2024-07-01,2025-07-01,2025-07-01,214,1,1,24107.51,24107.51,24107.51,2.0,1,0,0,Midsize,,3
C-937F7FA147A0,Individual,35-44,M,Unknown,2024-06-01,2024-06-28,2024-06-28,582,1,0,46042.53,0.0,46042.53,2.0,1,0,0,Ultra Long Range,,7
C-DBE9E87AFF4F,Individual,65+,M,South,2024-06-01,2024-06-25,2024-06-25,585,1,0,23783.01,0.0,23783.01,1.0,1,0,0,Midsize,10.0,7
C-08B6B2C6C1E3,Individual,25-34,M,South,2024-10-01,2024-10-04,2024-11-30,427,2,0,38847.020000000004,0.0,19423.51,12.0,2,0,0,Super Mid,,3
C-F9BC98A335BE,Individual,65+,M,South,2024-11-01,2024-11-11,2025-05-30,246,4,3,77356.03,44949.97,19339.01,11.5,2,2,0,Midsize,2.0,3
C-5BC3A7EA57D4,Individual,45-54,M,South,2024-07-01,2024-07-21,2024-07-21,559,1,0,28390.85,0.0,28390.85,,0,1,0,Midsize,,4
C-3D9BE243C241,Individual,45-54,F,South,2024-07-01,2024-11-22,2025-12-29,33,7,4,206747.09,90874.24,29535.3,28.9,1,6,0,Light Jet,,4
C-E233552A0ADB,Individual,45-54,Unknown,West,2025-12-01,2026-01-03,2026-01-03,28,1,1,25095.82,25095.82,25095.82,4.0,1,0,0,Light Jet,,3
C-C9A30BDA7858,Individual,55-64,Unknown,Unknown,,2024-08-01,2025-11-07,85,2,1,49587.68,27312.29,24793.84,16.0,0,2,0,Super Mid,,2
C-5A20817DA909,Individual,45-54,M,South,2024-07-01,2024-07-22,2026-01-31,0,12,10,270617.42,254635.24,22551.45,3.1,8,4,0,Light Jet,6.0,3
C-A947D234ABAB,Individual,55-64,,West,2024-07-01,2024-07-15,2024-07-15,565,1,0,13926.79,0.0,13926.79,3.0,1,0,0,Heavy Jet,2.0,0
C-850F84AE1035,Individual,45-54,M,West,2024-07-01,2024-07-26,2024-07-26,554,1,0,14095.19,0.0,14095.19,0.0,1,0,0,Midsize,4.0,4
C-BE60484BC2FE,Individual,45-54,F,Midwest,2025-08-01,2025-08-25,2025-08-25,159,1,1,17227.77,17227.77,17227.77,28.0,1,0,0,Light Jet,7.0,3
C-5E038F8709F7,Business,45-54,M,Northeast,2024-08-01,2024-08-13,2024-08-13,536,1,0,32887.82,0.0,32887.82,2.0,0,1,0,Light Jet,,4
C-8AD5F4ECB9D0,Individual,45-54,M,South,2024-07-01,2024-07-21,2024-07-21,559,1,0,34163.76,0.0,34163.76,0.0,1,0,0,Heavy Jet,9.0,5
C-CDBABF27F950,Individual,55-64,F,South,2024-07-01,2024-07-22,2024-07-22,558,1,0,28189.94,0.0,28189.94,0.0,1,0,0,Light Jet,,5
C-928C56EBAD0B,Business,25-34,M,West,2024-07-01,2024-08-07,2025-11-04,88,8,5,205866.27,127575.83,25733.28,5.0,0,4,4,Heavy Jet,,1
C-A47CA24E44FC,Business,25-34,Unknown,Midwest,2024-08-01,2024-10-17,2026-01-20,11,2,1,73761.36,53353.06,36880.68,39.5,0,2,0,Super Mid,7.0,3
C-B8ACFF928177,Individual,55-64,M,South,2024-07-01,2024-07-26,2024-07-26,554,1,0,13342.39,0.0,13342.39,,1,0,0,Light Jet,10.0,3
C-86D415140846,Individual,45-54,M,Northeast,2024-08-01,2024-09-08,2025-09-20,133,4,2,60837.0,38538.76,15209.25,10.8,4,0,0,Heavy Jet,,4
C-D8F926EC0615,Individual,45-54,M,Midwest,2024-08-01,2024-08-28,2026-01-15,16,8,4,263517.63,181890.7,32939.7,9.4,4,4,0,Ultra Long Range,,2
C-9EBC2F69336D,Individual,45-54,M,West,2024-08-01,2024-08-15,2025-10-30,93,10,1,184199.78,18944.11,18419.98,28.7,5,4,1,Light Jet,,4
C-26D77CF61D5D,Individual,55-64,M,Unknown,2024-08-01,2024-08-15,2024-08-15,534,1,0,18392.66,0.0,18392.66,14.0,0,1,0,Super Mid,,3
C-7763CFEF29EC,Individual,45-54,M,West,2024-08-01,2024-08-05,2024-08-05,544,1,0,12422.25,0.0,12422.25,0.0,1,0,0,Midsize,3.0,0
C-0D3222238972,Individual,35-44,F,Northeast,2024-08-01,2024-12-21,2025-12-28,34,3,2,152191.34,94395.33,50730.45,85.0,0,3,0,Super Mid,,3
C-3356C773205B,Individual,45-54,M,Northeast,2024-08-01,2024-08-22,2024-08-22,527,1,0,23836.28,0.0,23836.28,8.0,0,1,0,Super Mid,4.0,5
C-DC485735FB9A,Individual,35-44,M,West,2025-10-01,2025-11-16,2025-11-16,76,1,1,23369.11,23369.11,23369.11,23.0,0,1,0,Midsize,2.0,4
C-DE5B916F45FB,Individual,55-64,M,South,2024-09-01,2024-09-19,2024-09-19,499,1,0,19272.1,0.0,19272.1,37.0,0,1,0,Midsize,,3
C-C10838D096E8,Individual,25-34,Unknown,Northeast,2024-11-01,2024-12-30,2025-07-13,202,2,1,48524.68,24183.3,24262.34,21.0,0,2,0,Midsize,6.0,6
C-38AB89D3B31C,Individual,55-64,M,West,2024-08-01,2024-08-19,2025-07-03,212,2,1,24257.739999999998,7863.82,12128.87,1.0,1,1,0,Super Mid,9.0,1
C-14EEEA3FFCAC,Individual,55-64,M,South,2025-02-01,2025-03-07,2025-12-02,60,5,5,146148.46,146148.46,29229.69,16.6,0,5,0,Super Mid,,2
C-765818B9E590,Individual,45-54,F,West,2024-09-01,2024-09-04,2024-09-04,514,1,0,24082.06,0.0,24082.06,1.0,1,0,0,Midsize,,3
C-F73CC18D2C8F,Individual,55-64,F,Northeast,2025-12-01,2025-12-12,2025-12-12,50,1,1,69162.82,69162.82,69162.82,14.0,0,1,0,Light Jet,,3
C-0BF701BA0750,Individual,65+,M,International,2024-09-01,2024-10-19,2024-10-19,469,1,0,28418.44,0.0,28418.44,16.0,0,1,0,Heavy Jet,,8
C-97E6EF1797CC,Individual,55-64,F,South,2024-09-01,2024-09-06,2024-09-06,512,1,0,15049.55,0.0,15049.55,0.0,1,0,0,Light Jet,,1
C-C63B67DC94C2,Individual,25-34,M,South,2024-09-01,2025-01-23,2026-01-22,9,6,5,198911.82,132117.92,33151.97,48.2,3,3,0,Ultra Long Range,0.0,5
C-679DC32CBA64,Individual,35-44,M,West,2024-09-01,2024-11-22,2025-12-18,44,9,6,382449.27,230654.91,42494.36,19.4,8,1,0,Ultra Long Range,,2
C-045D11E47562,Individual,45-54,M,South,2025-01-01,2025-01-30,2025-01-30,366,1,0,88297.5,0.0,88297.5,44.0,0,1,0,Midsize,,2
C-3D851B3169A8,Individual,45-54,M,West,2024-09-01,2024-09-22,2024-09-22,496,1,0,15695.04,0.0,15695.04,10.0,0,1,0,Super Mid,,1
C-3A7089DC5CA6,Individual,55-64,F,West,2024-09-01,2024-09-28,2025-11-17,75,2,1,64870.47,47299.51,32435.24,25.0,1,1,0,Heavy Jet,,1
C-F56D12CD21D4,Individual,35-44,M,South,2024-09-01,2024-09-18,2024-09-18,500,1,0,11099.55,0.0,11099.55,2.0,1,0,0,Midsize,0.0,4
C-B5DEE96A7331,Individual,45-54,M,Northeast,2024-10-01,2024-10-15,2025-10-16,107,3,1,92185.43,32833.59,30728.48,,3,0,0,Heavy Jet,,6
C-A6D765985EBA,Individual,35-44,F,Northeast,,2024-11-13,2024-11-13,444,1,0,16368.11,0.0,16368.11,44.0,0,1,0,Midsize,,5
C-666FE932D20A,Individual,45-54,F,Northeast,2024-10-01,2024-12-22,2025-04-06,300,3,1,55777.05,10401.59,18592.35,,2,1,0,Ultra Long Range,,6
C-15A1FA1809A4,Individual,35-44,,International,2025-01-01,2025-01-19,2025-03-13,324,3,2,58085.69,24782.04,19361.9,2.3,1,2,0,Heavy Jet,,7
C-1A393BA35286,Individual,35-44,M,Midwest,2025-07-01,2025-07-19,2026-01-14,17,8,8,251217.84999999998,251217.85,31402.23,9.0,2,4,2,Light Jet,1.0,5
C-872AAA62510B,Individual,35-44,M,West,2025-05-01,2025-06-09,2025-10-02,121,3,3,64769.78,64769.78,21589.93,24.7,0,3,0,Super Mid,,5
C-01169B9E9998,Individual,35-44,F,West,2024-10-01,2024-10-22,2025-12-05,57,28,19,1435754.07,920928.25,51276.93,25.8,2,17,9,Heavy Jet,8.0,3
C-C6C722043E70,Individual,55-64,M,Northeast,2024-10-01,2024-10-13,2024-10-13,475,1,0,2822.43,0.0,2822.43,6.0,1,0,0,Light Jet,,1
C-8009B849D8E8,Individual,35-44,Unknown,International,2024-10-01,2024-10-08,2024-10-08,480,1,0,31683.92,0.0,31683.92,0.0,1,0,0,Heavy Jet,8.0,5
C-D56F15F601F1,Individual,65+,M,West,2024-10-01,2024-10-21,2024-11-21,436,2,0,37519.229999999996,0.0,18759.61,14.5,0,2,0,Light Jet,3.0,3
C-C46AC34439DF,Individual,55-64,M,West,2025-10-01,2025-10-29,2026-01-30,1,2,2,41104.11,41104.11,20552.06,4.5,1,1,0,Midsize,,2
C-FEAD0B10F91B,Individual,45-54,M,Midwest,2024-11-01,2025-01-29,2025-01-29,367,1,0,35228.39,0.0,35228.39,5.0,0,1,0,Light Jet,,5
C-AC971F9B4CFD,Individual,35-44,M,South,2024-11-01,2025-05-01,2025-05-05,271,3,3,65220.020000000004,65220.02,21740.01,13.0,2,1,0,Light Jet,,2
C-F20346F5AE7D,Individual,55-64,M,West,2024-11-01,2024-11-26,2026-01-18,13,28,25,617404.07,560020.41,22050.15,7.5,17,10,1,Midsize,,4
C-EDE8A8AF8B1B,Individual,45-54,Other,South,2024-12-01,2024-12-10,2024-12-10,417,1,0,20917.89,0.0,20917.89,32.0,0,1,0,Light Jet,8.0,6
C-B791E313FE57,Individual,45-54,M,Northeast,2025-06-01,2025-06-28,2025-08-27,157,2,2,44995.68,44995.68,22497.84,12.0,2,0,0,Ultra Long Range,0.0,4
C-73D23F7CB16A,Individual,65+,M,Northeast,2024-11-01,2024-11-02,2024-11-02,455,1,0,12441.5,0.0,12441.5,9.0,0,1,0,Super Mid,1.0,6
C-92DC90BE2F9C,Individual,45-54,F,Unknown,2025-06-01,2025-07-25,2025-07-25,190,1,1,38782.92,38782.92,38782.92,44.0,0,1,0,Light Jet,6.0,8
C-C876FEEB59AC,Individual,55-64,M,Midwest,2024-10-01,2025-01-06,2026-01-19,12,2,1,122763.51,53544.59,61381.76,,0,1,1,Midsize,,4
C-A5ACB058F49F,Individual,35-44,F,West,2024-12-01,2025-02-17,2025-10-17,106,14,14,185190.71,185190.71,13227.91,7.9,7,7,0,Midsize,,7
C-F52A9609BE4F,Individual,45-54,M,West,2024-12-01,2024-12-15,2024-12-15,412,1,0,9947.79,0.0,9947.79,45.0,1,0,0,Light Jet,,7
C-4A602A1CA7E0,Individual,65+,M,Northeast,2025-07-01,2025-07-19,2025-07-19,196,1,1,16445.28,16445.28,16445.28,50.0,0,1,0,Midsize,,2
C-E550FCAC4C96,Individual,45-54,M,International,2024-11-01,2024-11-21,2024-11-21,436,1,0,79324.28,0.0,79324.28,13.0,0,1,0,Super Mid,,4
C-FED949D1B553,Individual,65+,M,Northeast,2024-11-01,2024-11-22,2026-01-03,28,13,10,347513.14,241435.22,26731.78,12.2,9,4,0,Midsize,,5
C-96920882FB19,Individual,55-64,Other,Northeast,2025-01-01,2025-01-18,2025-12-14,48,4,3,122064.75,103713.55,30516.19,17.8,1,3,0,Light Jet,5.0,3
C-F1501B8B1B63,Individual,45-54,M,South,2024-11-01,2024-12-18,2025-12-27,35,6,4,139438.66999999998,77351.08,23239.78,15.5,4,2,0,Heavy Jet,,2
C-7538F84D6E47,Individual,55-64,M,West,2025-03-01,2025-03-21,2025-11-22,70,4,4,106561.57,106561.57,26640.39,11.2,0,3,1,Light Jet,,4
C-AC9AE3E22CB0,Individual,55-64,M,West,2025-04-01,2025-04-12,2025-08-29,155,2,2,23180.35,23180.35,11590.18,0.5,2,0,0,Midsize,5.0,3
C-9081733FCA9C,Business,55-64,M,Northeast,2025-04-01,2025-04-16,2025-04-16,290,1,1,8556.96,8556.96,8556.96,2.0,1,0,0,Heavy Jet,,3
C-290D620F7A90,Individual,35-44,F,South,2025-03-01,2025-03-09,2025-03-09,328,1,1,23499.2,23499.2,23499.2,5.0,1,0,0,Light Jet,,5
C-3CBA3D097EE4,Individual,35-44,M,Midwest,2024-11-01,2024-11-13,2024-11-13,444,1,0,10122.33,0.0,10122.33,5.0,1,0,0,Midsize,,8
C-2FA40928C731,Individual,45-54,M,South,2024-12-01,2024-12-03,2024-12-03,424,1,0,42768.04,0.0,42768.04,2.0,1,0,0,Heavy Jet,,7
C-A575BB0269F8,Individual,45-54,Unknown,West,2024-12-01,2024-12-29,2025-11-22,70,5,4,125598.78,89353.89,25119.76,11.0,0,4,1,Light Jet,9.0,6
C-C4217A165D31,Individual,55-64,M,Unknown,2024-11-01,2024-11-24,2025-11-03,89,8,4,212966.88999999998,100109.26,26620.86,9.6,5,1,2,Super Mid,0.0,1
C-DA152E9CEA99,Individual,45-54,Unknown,Northeast,2024-11-01,2024-11-24,2024-11-24,433,1,0,31104.26,0.0,31104.26,2.0,1,0,0,Ultra Long Range,6.0,5
C-78A9F6A5DE02,Individual,35-44,M,South,2025-05-01,2025-05-27,2026-01-20,11,11,11,196498.05000000002,196498.05,17863.46,27.6,9,2,0,Midsize,,5
C-D3C0F3419653,Individual,55-64,M,West,2024-12-01,2024-12-29,2024-12-29,398,1,0,24170.84,0.0,24170.84,15.0,1,0,0,Super Mid,6.0,8
C-F780C5D178B4,Individual,55-64,M,Midwest,2025-12-01,2026-01-25,2026-01-25,6,1,1,29423.39,29423.39,29423.39,25.0,1,0,0,Light Jet,,2
C-CA3F07E49D68,Individual,55-64,F,Northeast,2024-12-01,2024-12-01,2024-12-01,426,1,0,10343.21,0.0,10343.21,4.0,1,0,0,Light Jet,,2
C-24E4DF264702,Business,55-64,Unknown,Unknown,2024-12-01,2025-01-05,2025-11-16,76,7,6,292583.24,259520.56,41797.61,,5,1,1,Light Jet,,4
C-F49A2ADF87DB,Individual,55-64,M,South,2025-07-01,2025-09-27,2026-01-29,2,2,2,51883.68,51883.68,25941.84,,1,1,0,Midsize,3.0,4
C-818FB7DE19E1,Individual,55-64,M,Northeast,2023-12-01,2024-01-28,2025-12-17,45,9,5,166339.90000000002,102488.81,18482.21,3.2,4,4,1,Ultra Long Range,,6
C-92DA1A7CEDF4,Individual,45-54,M,West,2024-11-01,2024-12-26,2025-12-20,42,5,4,83392.37,65626.99,16678.47,37.4,4,1,0,Light Jet,3.0,2
C-B61623BB2DB5,Individual,35-44,M,Midwest,,2025-04-23,2025-10-22,101,5,5,60586.82,60586.82,12117.36,40.6,3,2,0,Light Jet,10.0,6
C-AC20117907CB,Individual,55-64,M,South,2025-01-01,2025-01-26,2025-06-28,217,3,2,144415.9,99042.79,48138.63,,3,0,0,Midsize,,6
C-504A37FF250D,Individual,45-54,Unknown,West,2024-11-01,2024-11-30,2024-11-30,427,1,0,0.0,0.0,0.0,,0,1,0,Midsize,,5
C-EFD343DDCA1A,Individual,45-54,M,Northeast,2024-11-01,2024-11-29,2024-11-29,428,1,0,33066.98,0.0,33066.98,3.0,1,0,0,Super Mid,,2
C-5FB7E5AD609E,Individual,35-44,,Northeast,2025-09-01,2025-09-20,2025-09-20,133,1,1,52495.33,52495.33,52495.33,52.0,0,1,0,Heavy Jet,9.0,2
C-36831B2CF07F,Individual,35-44,M,South,2024-12-01,2024-12-04,2025-07-26,189,4,2,66800.04999999999,29993.29,16700.01,2.8,3,1,0,Midsize,10.0,3
C-B597361F1EF2,Individual,55-64,M,Midwest,2025-01-01,2025-01-14,2025-06-28,217,3,2,94073.25,69484.23,31357.75,,0,3,0,Midsize,,1
